019-09-25 09:21:24 -  - TIME GetUpdatesList(request) 0.153 sec
2023-04-17 20:14:42 -  - exec CUpdateClientPartner::ParseServerData
2023-04-17 20:14:42 - S - STEP
2023-04-17 20:14:42 - LMU01 - LoadModulesUpdates-Step
2023-04-17 20:14:42 -  - exec CUpdateClientPartner::LoadModulesUpdates
2023-04-17 20:14:42 -  - exec CUpdateClientPartner::ParseServerData
2023-04-17 20:14:42 -  - loadFile
2023-04-17 20:14:42 - U - RETURN
2023-04-17 20:14:42 -  - exec CUpdateClientPartner::UnGzipArchive
2023-04-17 20:14:42 -  - TIME UnGzipArchive 0.002 sec
2023-04-17 20:14:42 - CSURUS1 - Run updater '/bitrix/updates/update_m1681751682/bizsolutions.sms/updater1.6.20.php'
2023-04-17 20:14:42 -  - TIME UpdateStepModules 0.003 sec
2023-04-17 20:14:42 - UPD_SUCCESS - Updated: bizsolutions.sms (1.6.20)<br>Исправления для работы c php 8.2 и выше
2023-04-17 20:14:42 -  - exec CUpdateClientPartner::LoadModulesUpdates
2023-04-17 20:14:42 -  - exec CUpdateClientPartner::__CollectRequestData
2023-04-17 20:14:42 -  - utf=Y&lang=ru&stable=Y&CANGZIP=Y&SUPD_DBS=MYSQL&XE=N&CLIENT_SITE=tuso-shop.ru&LICENSE_KEY=X&SUPD_STS=4&SUPD_URS=0&SUPD_URSA=8984&TYPENC=F&CLIENT_PHPVER=7.4.33&NGINX=Y&dbv=5.7.39&instm=main%2C22.600.300%2CN%3Breport%2C22.200.50%2CN%3Bbeono.flashmessage%2C1.0.5%2CN%3Basd.iblock%2C4.9.0%2CN%3Bperfmon%2C21.0.0%2CN%3Bgoodde.redirect%2C1.0.2%2CN%3Brarus.sms4b%2C1.9.2%2CN%3Bui%2C22.1200.0%2CN%3Bgoodde.iblockprops%2C0.1.0%2CN%3Bbxmod.propfilter%2C1.0.2%2CN%3Bgoodde.recaptcha%2C0.0.9%2CN%3Bcatalog%2C22.1000.0%2CN%3Bsecurity%2C21.300.0%2CN%3Brest%2C22.400.100%2CN%3Bseo%2C23.0.200%2CN%3Bconversion%2C22.0.0%2CN%3Babtest%2C21.0.0%2CN%3Biblock%2C22.400.100%2CN%3Bgoodde.yandexturbo%2C2.0.3%2CN%3Bipol.sdek%2C3.11.8%2CN%3Bwebdebug.callme%2C1.0.3%2CN%3Bphotogallery%2C22.0.200%2CN%3Bsubscribe%2C21.0.0%2CN%3Bclouds%2C22.200.0%2CN%3Bgoodde.iprop%2C0.0.9%2CN%3Bbizsolutions.sms%2C1.6.20%2CN%3Bbitrix.mpbuilder%2C1.0.15%2CN%3Blocation%2C22.400.0%2CN%3Beshopapp%2C16.5.0%2CN%3Bcurrency%2C22.500.0%2CN%3Bcube.ufpropertyhtml%2C1.0.5%2CN%3Bbitrixcloud%2C22.100.0%2CN%3Bsender%2C22.500.100%2CN%3Bhighloadblock%2C22.200.0%2CN%3Bbitrix.liveapi%2C1.0.22%2CN%3Bfileman%2C22.300.0%2CN%3Bsale%2C23.0.200%2CN%3Btranslate%2C23.100.0%2CN%3Bims.register%2C0.7.3%2CN%3Bmobileapp%2C22.100.100%2CN%3Bsearch%2C22.100.0%2CN%3Bform%2C22.0.0%2CN%3Bgoodde.yandexturboapi%2C4.0.4%2CN%3Bpull%2C23.0.0%2CN%3Bsocialservices%2C22.200.0%2CN%3Blanding%2C23.0.0%2CN%3Bmessageservice%2C22.600.0%2CN%3Bforum%2C22.200.200%2CN%3Bstoreassist%2C21.0.0%2CN%3Bblog%2C22.0.0%2CN%3Bscale%2C21.0.0%2CN%3Bb24connector%2C22.0.0%2CN%3Bvote%2C23.0.0%2CN&reqm=bizsolutions.sms&lim=Y&SUPD_SRS=RU&SUPD_CMP=N
2023-04-17 20:14:42 -  - exec CUpdateClientPartner::GetHTTPPage
2023-04-17 20:14:43 -  - TIME LoadModulesUpdates(request) 0.218 sec
2023-04-17 20:14:43 -  - exec CUpdateClientPartner::ParseServerData
2023-04-17 20:14:43 - S - STEP
2023-04-17 20:14:43 - LMU01 - LoadModulesUpdates-Step
2023-04-17 20:14:43 -  - exec CUpdateClientPartner::LoadModulesUpdates
2023-04-17 20:14:43 -  - exec CUpdateClientPartner::ParseServerData
2023-04-17 20:14:43 -  - loadFile
2023-04-17 20:14:43 - U - RETURN
2023-04-17 20:14:43 -  - exec CUpdateClientPartner::UnGzipArchive
2023-04-17 20:14:43 -  - TIME UnGzipArchive 0.001 sec
2023-04-17 20:14:43 - CSURUS1 - Run updater '/bitrix/updates/update_m1681751683/bizsolutions.sms/updater1.6.21.php'
2023-04-17 20:14:43 -  - TIME UpdateStepModules 0.002 sec
2023-04-17 20:14:43 - UPD_SUCCESS - Updated: bizsolutions.sms (1.6.21)<br>Исправления для работы c php 8.2 и выше, мелкие исправлениЯ
2023-04-17 20:14:43 -  - exec CUpdateClientPartner::LoadModulesUpdates
2023-04-17 20:14:43 -  - exec CUpdateClientPartner::__CollectRequestData
2023-04-17 20:14:43 -  - utf=Y&lang=ru&stable=Y&CANGZIP=Y&SUPD_DBS=MYSQL&XE=N&CLIENT_SITE=tuso-shop.ru&LICENSE_KEY=X&SUPD_STS=4&SUPD_URS=0&SUPD_URSA=8984&TYPENC=F&CLIENT_PHPVER=7.4.33&NGINX=Y&dbv=5.7.39&instm=main%2C22.600.300%2CN%3Breport%2C22.200.50%2CN%3Bbeono.flashmessage%2C1.0.5%2CN%3Basd.iblock%2C4.9.0%2CN%3Bperfmon%2C21.0.0%2CN%3Bgoodde.redirect%2C1.0.2%2CN%3Brarus.sms4b%2C1.9.2%2CN%3Bui%2C22.1200.0%2CN%3Bgoodde.iblockprops%2C0.1.0%2CN%3Bbxmod.propfilter%2C1.0.2%2CN%3Bgoodde.recaptcha%2C0.0.9%2CN%3Bcatalog%2C22.1000.0%2CN%3Bsecurity%2C21.300.0%2CN%3Brest%2C22.400.100%2CN%3Bseo%2C23.0.200%2CN%3Bconversion%2C22.0.0%2CN%3Babtest%2C21.0.0%2CN%3Biblock%2C22.400.100%2CN%3Bgoodde.yandexturbo%2C2.0.3%2CN%3Bipol.sdek%2C3.11.8%2CN%3Bwebdebug.callme%2C1.0.3%2CN%3Bphotogallery%2C22.0.200%2CN%3Bsubscribe%2C21.0.0%2CN%3Bclouds%2C22.200.0%2CN%3Bgoodde.iprop%2C0.0.9%2CN%3Bbizsolutions.sms%2C1.6.21%2CN%3Bbitrix.mpbuilder%2C1.0.15%2CN%3Blocation%2C22.400.0%2CN%3Beshopapp%2C16.5.0%2CN%3Bcurrency%2C22.500.0%2CN%3Bcube.ufpropertyhtml%2C1.0.5%2CN%3Bbitrixcloud%2C22.100.0%2CN%3Bsender%2C22.500.100%2CN%3Bhighloadblock%2C22.200.0%2CN%3Bbitrix.liveapi%2C1.0.22%2CN%3Bfileman%2C22.300.0%2CN%3Bsale%2C23.0.200%2CN%3Btranslate%2C23.100.0%2CN%3Bims.register%2C0.7.3%2CN%3Bmobileapp%2C22.100.100%2CN%3Bsearch%2C22.100.0%2CN%3Bform%2C22.0.0%2CN%3Bgoodde.yandexturboapi%2C4.0.4%2CN%3Bpull%2C23.0.0%2CN%3Bsocialservices%2C22.200.0%2CN%3Blanding%2C23.0.0%2CN%3Bmessageservice%2C22.600.0%2CN%3Bforum%2C22.200.200%2CN%3Bstoreassist%2C21.0.0%2CN%3Bblog%2C22.0.0%2CN%3Bscale%2C21.0.0%2CN%3Bb24connector%2C22.0.0%2CN%3Bvote%2C23.0.0%2CN&reqm=bizsolutions.sms&lim=Y&SUPD_SRS=RU&SUPD_CMP=N
2023-04-17 20:14:43 -  - exec CUpdateClientPartner::GetHTTPPage
2023-04-17 20:14:43 -  - TIME LoadModulesUpdates(request) 0.223 sec
2023-04-17 20:14:43 -  - exec CUpdateClientPartner::ParseServerData
2023-04-17 20:14:43 - S - STEP
2023-04-17 20:14:43 - LMU01 - LoadModulesUpdates-Step
2023-04-17 20:14:43 -  - exec CUpdateClientPartner::LoadModulesUpdates
2023-04-17 20:14:43 -  - exec CUpdateClientPartner::ParseServerData
2023-04-17 20:14:43 -  - loadFile
2023-04-17 20:14:43 - U - RETURN
2023-04-17 20:14:43 -  - exec CUpdateClientPartner::UnGzipArchive
2023-04-17 20:14:43 -  - TIME UnGzipArchive 0.002 sec
2023-04-17 20:14:43 - CSURUS1 - Run updater '/bitrix/updates/update_m1681751683/bizsolutions.sms/updater1.6.24.php'
2023-04-17 20:14:43 -  - TIME UpdateStepModules 0.002 sec
2023-04-17 20:14:43 - UPD_SUCCESS - Updated: bizsolutions.sms (1.6.24)<br>Исправления для работы c php 8.2 и выше, исправлениЯ в вызове классов Ядра битрикс
2023-04-17 20:14:43 -  - exec CUpdateClientPartner::LoadModulesUpdates
2023-04-17 20:14:43 -  - exec CUpdateClientPartner::__CollectRequestData
2023-04-17 20:14:43 -  - utf=Y&lang=ru&stable=Y&CANGZIP=Y&SUPD_DBS=MYSQL&XE=N&CLIENT_SITE=tuso-shop.ru&LICENSE_KEY=X&SUPD_STS=4&SUPD_URS=0&SUPD_URSA=8984&TYPENC=F&CLIENT_PHPVER=7.4.33&NGINX=Y&dbv=5.7.39&instm=main%2C22.600.300%2CN%3Breport%2C22.200.50%2CN%3Bbeono.flashmessage%2C1.0.5%2CN%3Basd.iblock%2C4.9.0%2CN%3Bperfmon%2C21.0.0%2CN%3Bgoodde.redirect%2C1.0.2%2CN%3Brarus.sms4b%2C1.9.2%2CN%3Bui%2C22.1200.0%2CN%3Bgoodde.iblockprops%2C0.1.0%2CN%3Bbxmod.propfilter%2C1.0.2%2CN%3Bgoodde.recaptcha%2C0.0.9%2CN%3Bcatalog%2C22.1000.0%2CN%3Bsecurity%2C21.300.0%2CN%3Brest%2C22.400.100%2CN%3Bseo%2C23.0.200%2CN%3Bconversion%2C22.0.0%2CN%3Babtest%2C21.0.0%2CN%3Biblock%2C22.400.100%2CN%3Bgoodde.yandexturbo%2C2.0.3%2CN%3Bipol.sdek%2C3.11.8%2CN%3Bwebdebug.callme%2C1.0.3%2CN%3Bphotogallery%2C22.0.200%2CN%3Bsubscribe%2C21.0.0%2CN%3Bclouds%2C22.200.0%2CN%3Bgoodde.iprop%2C0.0.9%2CN%3Bbizsolutions.sms%2C1.6.24%2CN%3Bbitrix.mpbuilder%2C1.0.15%2CN%3Blocation%2C22.400.0%2CN%3Beshopapp%2C16.5.0%2CN%3Bcurrency%2C22.500.0%2CN%3Bcube.ufpropertyhtml%2C1.0.5%2CN%3Bbitrixcloud%2C22.100.0%2CN%3Bsender%2C22.500.100%2CN%3Bhighloadblock%2C22.200.0%2CN%3Bbitrix.liveapi%2C1.0.22%2CN%3Bfileman%2C22.300.0%2CN%3Bsale%2C23.0.200%2CN%3Btranslate%2C23.100.0%2CN%3Bims.register%2C0.7.3%2CN%3Bmobileapp%2C22.100.100%2CN%3Bsearch%2C22.100.0%2CN%3Bform%2C22.0.0%2CN%3Bgoodde.yandexturboapi%2C4.0.4%2CN%3Bpull%2C23.0.0%2CN%3Bsocialservices%2C22.200.0%2CN%3Blanding%2C23.0.0%2CN%3Bmessageservice%2C22.600.0%2CN%3Bforum%2C22.200.200%2CN%3Bstoreassist%2C21.0.0%2CN%3Bblog%2C22.0.0%2CN%3Bscale%2C21.0.0%2CN%3Bb24connector%2C22.0.0%2CN%3Bvote%2C23.0.0%2CN&reqm=bizsolutions.sms&lim=Y&SUPD_SRS=RU&SUPD_CMP=N
2023-04-17 20:14:43 -  - exec CUpdateClientPartner::GetHTTPPage
2023-04-17 20:14:44 -  - TIME LoadModulesUpdates(request) 0.202 sec
2023-04-17 20:14:44 -  - exec CUpdateClientPartner::ParseServerData
2023-04-17 20:14:44 - STEP - Finish - NOUPDATES
2023-04-17 20:14:44 - STEP - Finish - NOUPDATES
2023-04-26 00:19:36 -  - exec CUpdateClientPartner::GetUpdatesList
2023-04-26 00:19:36 -  - exec CUpdateClientPartner::__CollectRequestData
2023-04-26 00:19:36 -  - utf=Y&lang=ru&stable=Y&CANGZIP=Y&SUPD_DBS=MYSQL&XE=N&CLIENT_SITE=tuso-shop.ru&LICENSE_KEY=X&SUPD_STS=4&SUPD_URS=0&SUPD_URSA=9019&TYPENC=F&CLIENT_PHPVER=7.4.33&NGINX=Y&dbv=5.7.39&instm=main%2C22.600.300%2CN%3Breport%2C22.200.50%2CN%3Bbeono.flashmessage%2C1.0.5%2CN%3Basd.iblock%2C4.9.0%2CN%3Bperfmon%2C21.0.0%2CN%3Bgoodde.redirect%2C1.0.2%2CN%3Brarus.sms4b%2C1.9.2%2CN%3Bui%2C22.1200.0%2CN%3Bgoodde.iblockprops%2C0.1.0%2CN%3Bbxmod.propfilter%2C1.0.2%2CN%3Bgoodde.recaptcha%2C0.0.9%2CN%3Bcatalog%2C22.1000.0%2CN%3Bsecurity%2C21.300.0%2CN%3Brest%2C22.400.100%2CN%3Bseo%2C23.0.200%2CN%3Bconversion%2C22.0.0%2CN%3Babtest%2C21.0.0%2CN%3Biblock%2C22.400.200%2CN%3Bgoodde.yandexturbo%2C2.0.3%2CN%3Bipol.sdek%2C3.11.8%2CN%3Bwebdebug.callme%2C1.0.3%2CN%3Bphotogallery%2C22.0.200%2CN%3Bsubscribe%2C21.0.0%2CN%3Bclouds%2C22.200.0%2CN%3Bgoodde.iprop%2C0.0.9%2CN%3Bbizsolutions.sms%2C1.6.24%2CN%3Bbitrix.mpbuilder%2C1.0.15%2CN%3Blocation%2C22.400.0%2CN%3Beshopapp%2C16.5.0%2CN%3Bcurrency%2C22.500.0%2CN%3Bcube.ufpropertyhtml%2C1.0.5%2CN%3Bbitrixcloud%2C22.100.0%2CN%3Bsender%2C22.500.100%2CN%3Bhighloadblock%2C22.200.0%2CN%3Bbitrix.liveapi%2C1.0.22%2CN%3Bfileman%2C22.300.0%2CN%3Bsale%2C23.0.200%2CN%3Btranslate%2C23.100.0%2CN%3Bims.register%2C0.7.3%2CN%3Bmobileapp%2C22.100.100%2CN%3Bsearch%2C22.100.0%2CN%3Bform%2C22.0.0%2CN%3Bgoodde.yandexturboapi%2C4.0.5%2CN%3Bpull%2C23.0.0%2CN%3Bsocialservices%2C22.200.0%2CN%3Blanding%2C23.0.0%2CN%3Bmessageservice%2C22.600.0%2CN%3Bforum%2C22.200.200%2CN%3Bstoreassist%2C21.0.0%2CN%3Bblog%2C22.0.0%2CN%3Bscale%2C21.0.0%2CN%3Bb24connector%2C22.0.0%2CN%3Bvote%2C23.0.0%2CN&reqm=beono.flashmessage%2Casd.iblock%2Cgoodde.redirect%2Crarus.sms4b%2Cgoodde.iblockprops%2Cbxmod.propfilter%2Cgoodde.recaptcha%2Cgoodde.yandexturbo%2Cipol.sdek%2Cwebdebug.callme%2Cgoodde.iprop%2Cbizsolutions.sms%2Cbitrix.mpbuilder%2Ccube.ufpropertyhtml%2Cbitrix.liveapi%2Cims.register%2Cgoodde.yandexturboapi&SUPD_SRS=RU&SUPD_CMP=N
2023-04-26 00:19:36 -  - exec CUpdateClientPartner::GetHTTPPage
2023-04-26 00:19:36 -  - TIME GetUpdatesList(request) 0.296 sec
2023-04-26 00:19:36 -  - exec CUpdateClientPartner::ParseServerData
2023-04-28 22:17:04 -  - exec CUpdateClientPartner::GetUpdatesList
2023-04-28 22:17:04 -  - exec CUpdateClientPartner::__CollectRequestData
2023-04-28 22:17:04 -  - utf=Y&lang=ru&stable=Y&CANGZIP=Y&SUPD_DBS=MYSQL&XE=N&CLIENT_SITE=tuso-shop.ru&LICENSE_KEY=X&SUPD_STS=4&SUPD_URS=0&SUPD_URSA=9027&TYPENC=F&CLIENT_PHPVER=7.4.33&NGINX=Y&dbv=5.7.39&instm=main%2C22.600.300%2CN%3Breport%2C22.200.50%2CN%3Bbeono.flashmessage%2C1.0.5%2CN%3Basd.iblock%2C4.9.0%2CN%3Bperfmon%2C21.0.0%2CN%3Bgoodde.redirect%2C1.0.2%2CN%3Brarus.sms4b%2C1.9.2%2CN%3Bui%2C22.1200.0%2CN%3Bgoodde.iblockprops%2C0.1.0%2CN%3Bbxmod.propfilter%2C1.0.2%2CN%3Bgoodde.recaptcha%2C0.0.9%2CN%3Bcatalog%2C22.1000.0%2CN%3Bsecurity%2C21.300.0%2CN%3Brest%2C22.400.100%2CN%3Bseo%2C23.0.200%2CN%3Bconversion%2C22.0.0%2CN%3Babtest%2C21.0.0%2CN%3Biblock%2C22.400.200%2CN%3Bgoodde.yandexturbo%2C2.0.3%2CN%3Bipol.sdek%2C3.11.8%2CN%3Bwebdebug.callme%2C1.0.3%2CN%3Bphotogallery%2C22.0.200%2CN%3Bsubscribe%2C21.0.0%2CN%3Bclouds%2C22.200.0%2CN%3Bgoodde.iprop%2C0.0.9%2CN%3Bbizsolutions.sms%2C1.6.24%2CN%3Bbitrix.mpbuilder%2C1.0.15%2CN%3Blocation%2C22.400.0%2CN%3Beshopapp%2C16.5.0%2CN%3Bcurrency%2C22.500.0%2CN%3Bcube.ufpropertyhtml%2C1.0.5%2CN%3Bbitrixcloud%2C22.100.0%2CN%3Bsender%2C22.500.100%2CN%3Bhighloadblock%2C22.200.0%2CN%3Bbitrix.liveapi%2C1.0.22%2CN%3Bfileman%2C22.300.0%2CN%3Bsale%2C23.0.200%2CN%3Btranslate%2C23.100.0%2CN%3Bims.register%2C0.7.3%2CN%3Bmobileapp%2C22.100.100%2CN%3Bsearch%2C22.100.0%2CN%3Bform%2C22.0.0%2CN%3Bgoodde.yandexturboapi%2C4.0.5%2CN%3Bpull%2C23.0.0%2CN%3Bsocialservices%2C22.200.0%2CN%3Blanding%2C23.0.100%2CN%3Bmessageservice%2C22.600.0%2CN%3Bforum%2C22.200.200%2CN%3Bstoreassist%2C21.0.0%2CN%3Bblog%2C22.0.0%2CN%3Bscale%2C21.0.0%2CN%3Bb24connector%2C22.0.0%2CN%3Bvote%2C23.0.0%2CN&reqm=beono.flashmessage%2Casd.iblock%2Cgoodde.redirect%2Crarus.sms4b%2Cgoodde.iblockprops%2Cbxmod.propfilter%2Cgoodde.recaptcha%2Cgoodde.yandexturbo%2Cipol.sdek%2Cwebdebug.callme%2Cgoodde.iprop%2Cbizsolutions.sms%2Cbitrix.mpbuilder%2Ccube.ufpropertyhtml%2Cbitrix.liveapi%2Cims.register%2Cgoodde.yandexturboapi&SUPD_SRS=RU&SUPD_CMP=N
2023-04-28 22:17:04 -  - exec CUpdateClientPartner::GetHTTPPage
2023-04-28 22:17:04 -  - TIME GetUpdatesList(request) 0.236 sec
2023-04-28 22:17:04 -  - exec CUpdateClientPartner::ParseServerData
2023-05-07 13:27:05 -  - exec CUpdateClientPartner::GetUpdatesList
2023-05-07 13:27:05 -  - exec CUpdateClientPartner::__CollectRequestData
2023-05-07 13:27:05 -  - utf=Y&lang=ru&stable=Y&CANGZIP=Y&SUPD_DBS=MYSQL&XE=N&CLIENT_SITE=tuso-shop.ru&LICENSE_KEY=X&SUPD_STS=4&SUPD_URS=0&SUPD_URSA=9051&TYPENC=F&CLIENT_PHPVER=7.4.33&NGINX=Y&dbv=5.7.39&instm=main%2C22.600.300%2CN%3Breport%2C22.200.50%2CN%3Bbeono.flashmessage%2C1.0.5%2CN%3Basd.iblock%2C4.9.0%2CN%3Bperfmon%2C21.0.0%2CN%3Bgoodde.redirect%2C1.0.2%2CN%3Brarus.sms4b%2C1.9.2%2CN%3Bui%2C22.1300.0%2CN%3Bgoodde.iblockprops%2C0.1.0%2CN%3Bbxmod.propfilter%2C1.0.2%2CN%3Bgoodde.recaptcha%2C0.0.9%2CN%3Bcatalog%2C23.0.0%2CN%3Bsecurity%2C21.300.0%2CN%3Brest%2C22.400.100%2CN%3Bseo%2C23.100.0%2CN%3Bconversion%2C22.0.0%2CN%3Babtest%2C21.0.0%2CN%3Biblock%2C22.400.200%2CN%3Bgoodde.yandexturbo%2C2.0.3%2CN%3Bipol.sdek%2C3.11.8%2CN%3Bwebdebug.callme%2C1.0.3%2CN%3Bphotogallery%2C22.0.200%2CN%3Bsubscribe%2C21.0.0%2CN%3Bclouds%2C22.200.0%2CN%3Bgoodde.iprop%2C0.0.9%2CN%3Bbizsolutions.sms%2C1.6.24%2CN%3Bbitrix.mpbuilder%2C1.0.15%2CN%3Blocation%2C22.400.0%2CN%3Beshopapp%2C16.5.0%2CN%3Bcurrency%2C22.500.0%2CN%3Bcube.ufpropertyhtml%2C1.0.5%2CN%3Bbitrixcloud%2C22.100.0%2CN%3Bsender%2C22.500.100%2CN%3Bhighloadblock%2C22.200.0%2CN%3Bbitrix.liveapi%2C1.0.22%2CN%3Bfileman%2C22.300.0%2CN%3Bsale%2C23.100.0%2CN%3Btranslate%2C23.100.0%2CN%3Bims.register%2C0.7.3%2CN%3Bmobileapp%2C22.100.100%2CN%3Bsearch%2C22.100.0%2CN%3Bform%2C22.0.0%2CN%3Bgoodde.yandexturboapi%2C4.0.5%2CN%3Bpull%2C23.0.0%2CN%3Bsocialservices%2C22.200.200%2CN%3Blanding%2C23.0.100%2CN%3Bmessageservice%2C23.0.0%2CN%3Bforum%2C22.200.200%2CN%3Bstoreassist%2C21.0.0%2CN%3Bblog%2C22.0.0%2CN%3Bscale%2C21.0.0%2CN%3Bb24connector%2C22.0.0%2CN%3Bvote%2C23.0.0%2CN&reqm=beono.flashmessage%2Casd.iblock%2Cgoodde.redirect%2Crarus.sms4b%2Cgoodde.iblockprops%2Cbxmod.propfilter%2Cgoodde.recaptcha%2Cgoodde.yandexturbo%2Cipol.sdek%2Cwebdebug.callme%2Cgoodde.iprop%2Cbizsolutions.sms%2Cbitrix.mpbuilder%2Ccube.ufpropertyhtml%2Cbitrix.liveapi%2Cims.register%2Cgoodde.yandexturboapi&SUPD_SRS=RU&SUPD_CMP=N
2023-05-07 13:27:05 -  - exec CUpdateClientPartner::GetHTTPPage
2023-05-07 13:27:05 -  - TIME GetUpdatesList(request) 0.276 sec
2023-05-07 13:27:05 -  - exec CUpdateClientPartner::ParseServerData
2023-05-07 13:27:13 -  - exec CUpdateClientPartner::LoadModulesUpdates
2023-05-07 13:27:13 -  - exec CUpdateClientPartner::__CollectRequestData
2023-05-07 13:27:13 -  - utf=Y&lang=ru&stable=Y&CANGZIP=Y&SUPD_DBS=MYSQL&XE=N&CLIENT_SITE=tuso-shop.ru&LICENSE_KEY=X&SUPD_STS=4&SUPD_URS=0&SUPD_URSA=9051&TYPENC=F&CLIENT_PHPVER=7.4.33&NGINX=Y&dbv=5.7.39&instm=main%2C22.600.300%2CN%3Breport%2C22.200.50%2CN%3Bbeono.flashmessage%2C1.0.5%2CN%3Basd.iblock%2C4.9.0%2CN%3Bperfmon%2C21.0.0%2CN%3Bgoodde.redirect%2C1.0.2%2CN%3Brarus.sms4b%2C1.9.2%2CN%3Bui%2C22.1300.0%2CN%3Bgoodde.iblockprops%2C0.1.0%2CN%3Bbxmod.propfilter%2C1.0.2%2CN%3Bgoodde.recaptcha%2C0.0.9%2CN%3Bcatalog%2C23.0.0%2CN%3Bsecurity%2C21.300.0%2CN%3Brest%2C22.400.100%2CN%3Bseo%2C23.100.0%2CN%3Bconversion%2C22.0.0%2CN%3Babtest%2C21.0.0%2CN%3Biblock%2C22.400.200%2CN%3Bgoodde.yandexturbo%2C2.0.3%2CN%3Bipol.sdek%2C3.11.8%2CN%3Bwebdebug.callme%2C1.0.3%2CN%3Bphotogallery%2C22.0.200%2CN%3Bsubscribe%2C21.0.0%2CN%3Bclouds%2C22.200.0%2CN%3Bgoodde.iprop%2C0.0.9%2CN%3Bbizsolutions.sms%2C1.6.24%2CN%3Bbitrix.mpbuilder%2C1.0.15%2CN%3Blocation%2C22.400.0%2CN%3Beshopapp%2C16.5.0%2CN%3Bcurrency%2C22.500.0%2CN%3Bcube.ufpropertyhtml%2C1.0.5%2CN%3Bbitrixcloud%2C22.100.0%2CN%3Bsender%2C22.500.100%2CN%3Bhighloadblock%2C22.200.0%2CN%3Bbitrix.liveapi%2C1.0.22%2CN%3Bfileman%2C22.300.0%2CN%3Bsale%2C23.100.0%2CN%3Btranslate%2C23.100.0%2CN%3Bims.register%2C0.7.3%2CN%3Bmobileapp%2C22.100.100%2CN%3Bsearch%2C22.100.0%2CN%3Bform%2C22.0.0%2CN%3Bgoodde.yandexturboapi%2C4.0.5%2CN%3Bpull%2C23.0.0%2CN%3Bsocialservices%2C22.200.200%2CN%3Blanding%2C23.0.100%2CN%3Bmessageservice%2C23.0.0%2CN%3Bforum%2C22.200.200%2CN%3Bstoreassist%2C21.0.0%2CN%3Bblog%2C22.0.0%2CN%3Bscale%2C21.0.0%2CN%3Bb24connector%2C22.0.0%2CN%3Bvote%2C23.0.0%2CN&reqm=asd.iblock&lim=Y&SUPD_SRS=RU&SUPD_CMP=N
2023-05-07 13:27:13 -  - exec CUpdateClientPartner::GetHTTPPage
2023-05-07 13:27:14 -  - TIME LoadModulesUpdates(request) 0.235 sec
2023-05-07 13:27:14 -  - exec CUpdateClientPartner::ParseServerData
2023-05-07 13:27:14 - S - STEP
2023-05-07 13:27:14 - LMU01 - LoadModulesUpdates-Step
2023-05-07 13:27:14 -  - exec CUpdateClientPartner::LoadModulesUpdates
2023-05-07 13:27:14 -  - exec CUpdateClientPartner::ParseServerData
2023-05-07 13:27:14 -  - loadFile
2023-05-07 13:27:14 - U - RETURN
2023-05-07 13:27:14 -  - exec CUpdateClientPartner::UnGzipArchive
2023-05-07 13:27:14 -  - TIME UnGzipArchive 0.001 sec
2023-05-07 13:27:14 - CSURUS1 - Run updater '/bitrix/updates/update_m1683455234/asd.iblock/updater4.9.1.php'
2023-05-07 13:27:14 -  - TIME UpdateStepModules 0.001 sec
2023-05-07 13:27:14 - UPD_SUCCESS - Updated: asd.iblock (4.9.1)<br><li>Улучшена совместимость с PHP 8+.
2023-05-07 13:27:14 -  - exec CUpdateClientPartner::LoadModulesUpdates
2023-05-07 13:27:14 -  - exec CUpdateClientPartner::__CollectRequestData
